ID naselja,Naziv naselja,Eksterni ID naselja,ID općine,Naziv općine,Eksterni ID općine,ID županije,Naziv županije,Eksterni ID županije
63193,Šijska Kosa,63193,3697,Ravna Gora,3697,8,Primorsko-goranska,8
63215,Šiljakovina,63215,5410,Velika Gorica,5410,1,Zagrebačka,1
63223,Šilješki,63223,1988,Konavle,1988,19,Dubrovačko-neretvanska,19
63231,Šiljki,63231,3158,Ozalj,3158,4,Karlovačka,4
63240,Šiljkovača,63240,493,Cetingrad,493,4,Karlovačka,4
63207,Šilo,63207,744,Dobrinj,744,8,Primorsko-goranska,8
63258,Šimatovo,63258,388,Brod Moravice,388,8,Primorsko-goranska,8
63266,Šimići,63266,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
63274,Šimljana,63274,183,Berek,183,7,Bjelovarsko-bilogorska,7
63282,Šimljanica,63282,183,Berek,183,7,Bjelovarsko-bilogorska,7
63304,Šimljanik,63304,183,Berek,183,7,Bjelovarsko-bilogorska,7
63312,Šimraki,63312,3808,Samobor,3808,1,Zagrebačka,1
63339,Šimunci,63339,701,Desinić,701,2,Krapinsko-zagorska,2
63347,Šimunčevec,63347,1333,Grad Zagreb,1333,22,Grad Zagreb,22
63355,Šimuni,63355,3166,Pag,3166,13,Zadarska,13
63363,Šinkovica Bednjanska,63363,124,Bednja,124,5,Varaždinska,5
63371,Šinkovica Šaška,63371,124,Bednja,124,5,Varaždinska,5
63380,Šipački Breg,63380,3808,Samobor,3808,1,Zagrebačka,1
63398,Šipanska Luka,63398,981,Dubrovnik,981,19,Dubrovačko-neretvanska,19
63401,Šipki,63401,2364,Lobor,2364,2,Krapinsko-zagorska,2
63410,Šiptari,63410,1767,Kapela,1767,7,Bjelovarsko-bilogorska,7
63428,Širinci,63428,2992,Okučani,2992,12,Brodsko-posavska,12
63436,Širine,63436,3255,Petlovac,3255,14,Osječko-baranjska,14
63444,Širinec,63444,2135,Križ,2135,1,Zagrebačka,1
63452,Širitovci,63452,957,Drniš,957,15,Šibensko-kninska,15
63479,Široka Kula,63479,1309,Gospić,1309,9,Ličko-senjska,9
63487,Široka Rijeka,63487,5037,Vojnić,5037,4,Karlovačka,4
63495,Široke,63495,3573,Primošten,3573,15,Šibensko-kninska,15
63509,Široko Polje,63509,1031,Đakovo,1031,14,Osječko-baranjska,14
63517,Široko Selo,63517,4057,Sokolovac,4057,6,Koprivničko-križevačka,6
63525,Šišan,63525,2356,Ližnjan,2356,18,Istarska,18
63533,Šišinec,63533,2283,Lekenik,2283,3,Sisačko-moslavačka,3
63541,Šiškovci,63541,442,Cerna,442,16,Vukovarsko-srijemska,16
63550,Šišljavić,63550,1791,Karlovac,1791,4,Karlovačka,4
63568,Šivati,63568,5312,Žminj,5312,18,Istarska,18
63576,Škabrnja,63576,4456,Škabrnja,4456,13,Zadarska,13
63584,Škalić Zagorski,63584,701,Desinić,701,2,Krapinsko-zagorska,2
63606,Škaljevica,63606,3158,Ozalj,3158,4,Karlovačka,4
63592,Škalnica,63592,1864,Klana,1864,8,Primorsko-goranska,8
63614,Škare,63614,3131,Otočac,3131,9,Ličko-senjska,9
63622,Škarićevo,63622,2119,Krapina,2119,2,Krapinsko-zagorska,2
63649,Škarnik,63649,4731,Varaždinske Toplice,4731,5,Varaždinska,5
63657,Škodinovac,63657,1058,Đulovac,1058,7,Bjelovarsko-bilogorska,7
63665,Škopljak,63665,1325,Gračišće,1325,18,Istarska,18
63673,Škrabutnik,63673,3514,Požega,3514,11,Požeško-slavonska,11
63681,Škriljevec,63681,1562,Ivanec,1562,5,Varaždinska,5
63690,Škrinjari,63690,4391,Sveti Ivan Žabno,4391,6,Koprivničko-križevačka,6
63703,Škrip,63703,4278,Supetar,4278,17,Splitsko-dalmatinska,17
63711,Škrljevo,63711,43,Bakar,43,8,Primorsko-goranska,8
63720,Škropeti,63720,5967,Karojba,5967,18,Istarska,18
63738,Škuljari,63738,434,Buzet,434,18,Istarska,18
63746,Šlivnjak,63746,4006,Slunj,4006,4,Karlovačka,4
63754,Šljivoševci,63754,5789,Magadenovac,5789,14,Osječko-baranjska,14
63762,Šljivovac,63762,5100,Gvozd,5100,3,Sisačko-moslavačka,3
63789,Šmrika,63789,2097,Kraljevica,2097,8,Primorsko-goranska,8
63797,Šnjegavić,63797,353,Brestovac,353,11,Požeško-slavonska,11
75655,Šodići,75655,5380,Kostrena,5380,8,Primorsko-goranska,8
63819,Šodolovci,63819,6149,Šodolovci,6149,14,Osječko-baranjska,14
75663,Šoići,75663,5380,Kostrena,5380,8,Primorsko-goranska,8
63827,Šopot,63827,175,Benkovac,175,13,Zadarska,13
63835,Šopron,63835,5606,Kalnik,5606,6,Koprivničko-križevačka,6
63843,Šorgi,63843,3042,Oprtalj,3042,18,Istarska,18
63851,Šorići,63851,1759,Kanfanar,1759,18,Istarska,18
63878,Španat,63878,4073,Sopje,4073,10,Virovitičko-podravska,10
63886,Španovica,63886,3182,Pakrac,3182,11,Požeško-slavonska,11
63894,Špehari,63894,302,Bosiljevo,302,4,Karlovačka,4
63908,Špičkovina,63908,5193,Zabok,5193,2,Krapinsko-zagorska,2
63916,Špigelski Breg,63916,1694,Jastrebarsko,1694,1,Zagrebačka,1
63924,Špiranec,63924,2143,Križevci,2143,6,Koprivničko-križevačka,6
63932,Špišić Bukovica,63932,4499,Špišić Bukovica,4499,10,Virovitičko-podravska,10
63959,Štaglinec,63959,2011,Koprivnica,2011,6,Koprivničko-križevačka,6
63967,Štakorovec,63967,337,Brckovljani,337,1,Zagrebačka,1
63975,Štakorovica,63975,5037,Vojnić,5037,4,Karlovačka,4
63983,Štale,63983,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
63991,Štedrica,63991,5983,Dubrovačko Primorje,5983,19,Dubrovačko-neretvanska,19
64009,Štefanci,64009,5096,Vrbovsko,5096,8,Primorsko-goranska,8
64017,Štefanec,64017,2500,Mala Subotica,2500,20,Međimurska,20
64025,Štefanec,64025,4626,Trnovec Bartolovečki,4626,5,Varaždinska,5
64033,Štefanje,64033,4502,Štefanje,4502,7,Bjelovarsko-bilogorska,7
64041,Šterna,64041,1384,Grožnjan,1384,18,Istarska,18
64050,Štifanići,64050,3484,Poreč,3484,18,Istarska,18
64068,Štikada,64068,2402,Lovinac,2402,9,Ličko-senjska,9
64076,Štikovo,64076,957,Drniš,957,15,Šibensko-kninska,15
64084,Štirkovac,64084,78,Barilovići,78,4,Karlovačka,4
64092,Štitar,64092,5347,Županja,5347,16,Vukovarsko-srijemska,16
64106,Štitnjak,64106,3514,Požega,3514,11,Požeško-slavonska,11
64122,Štivica,64122,4189,Staro Petrovo Selo,4189,12,Brodsko-posavska,12
64149,Štokovci,64149,4359,Svetvinčenat,4359,18,Istarska,18
64157,Štrigova,64157,4529,Štrigova,4529,20,Međimurska,20
64165,Štrigovec,64165,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
60925,Štrmac,60925,4324,Sveta Nedelja,4324,18,Istarska,18
64173,Štrped,64173,434,Buzet,434,18,Istarska,18
64181,Štrucljevo,64181,4308,Sveti Križ Začretje,4308,2,Krapinsko-zagorska,2
64190,Štrukovec,64190,2763,Mursko Središće,2763,20,Međimurska,20
64203,Štuparje,64203,3298,Petrovsko,3298,2,Krapinsko-zagorska,2
64211,Štuti,64211,4979,Višnjan,4979,18,Istarska,18
64220,Šulinec,64220,4294,Sveti Ivan Zelina,4294,1,Zagrebačka,1
64238,Šumanovci,64238,2216,Kutjevo,2216,11,Požeško-slavonska,11
64246,Šumarina,64246,132,Beli Manastir,132,14,Osječko-baranjska,14
64254,Šumber,64254,4324,Sveta Nedelja,4324,18,Istarska,18
64262,Šumećani,64262,1589,Ivanić-Grad,1589,1,Zagrebačka,1
64289,Šumeće,64289,108,Bebrina,108,12,Brodsko-posavska,12
64297,Šumeđe,64297,3077,Orahovica,3077,10,Virovitičko-podravska,10
75205,Šumet,75205,981,Dubrovnik,981,19,Dubrovačko-neretvanska,19
64319,Šumet,64319,884,Proložac,884,17,Splitsko-dalmatinska,17
64327,Šumetlica,64327,469,Cernik,469,12,Brodsko-posavska,12
64335,Šupera,64335,531,Crikvenica,531,8,Primorsko-goranska,8
64343,Šuplja Lipa,64343,1996,Končanica,1996,7,Bjelovarsko-bilogorska,7
64351,Šurdovec,64351,4294,Sveti Ivan Zelina,4294,1,Zagrebačka,1
64360,Šušelj Brijeg,64360,2119,Krapina,2119,2,Krapinsko-zagorska,2
64386,Šušnjari,64386,353,Brestovac,353,11,Požeško-slavonska,11
64378,Šušnjari,64378,2135,Križ,2135,1,Zagrebačka,1
64394,Šušnjevci,64394,1180,Garčin,1180,12,Brodsko-posavska,12
64408,Šušnjevica,64408,2178,Kršan,2178,18,Istarska,18
64416,Šušnjići,64416,3484,Poreč,3484,18,Istarska,18
64424,Švajcarnica,64424,663,Darda,663,14,Osječko-baranjska,14
64432,Švaljkovec,64432,4308,Sveti Križ Začretje,4308,2,Krapinsko-zagorska,2
64459,Švica,64459,3131,Otočac,3131,9,Ličko-senjska,9
64467,Švrakarica,64467,1023,Dvor,1023,3,Sisačko-moslavačka,3
64475,Taborište,64475,3280,Petrinja,3280,3,Sisačko-moslavačka,3
64483,Tadini,64483,5975,Kaštelir - Labinci,5975,18,Istarska,18
64491,Tanac,64491,1686,Jasenovac,1686,3,Sisačko-moslavačka,3
64505,Tar,64505,3484,Poreč,3484,18,Istarska,18
64513,Tarno,64513,1589,Ivanić-Grad,1589,1,Zagrebačka,1
64521,Tatar Varoš,64521,493,Cetingrad,493,4,Karlovačka,4
64530,Tedrovec,64530,337,Brckovljani,337,1,Zagrebačka,1
64548,Tekić,64548,1643,Jakšić,1643,11,Požeško-slavonska,11
64556,Temovec,64556,4308,Sveti Križ Začretje,4308,2,Krapinsko-zagorska,2
64564,Tenja,64564,6157,Tenja,6157,14,Osječko-baranjska,14
64572,Teodorovac,64572,1066,Đurđenovac,1066,14,Osječko-baranjska,14
64599,Tepljuh,64599,957,Drniš,957,15,Šibensko-kninska,15
64602,Terezino Polje,64602,2453,Lukač,2453,10,Virovitičko-podravska,10
64629,Tiborjanci,64629,167,Belišće,167,14,Osječko-baranjska,14
76333,Tićan,76333,4979,Višnjan,4979,18,Istarska,18
64637,Tići,64637,5096,Vrbovsko,5096,8,Primorsko-goranska,8
64645,Tihočaj,64645,1694,Jastrebarsko,1694,1,Zagrebačka,1
75892,Tijarica,75892,4600,Trilj,4600,17,Splitsko-dalmatinska,17
64653,Tikveš,64653,213,Bilje,213,14,Osječko-baranjska,14
64661,Timarci,64661,4260,Sunja,4260,3,Sisačko-moslavačka,3
64670,Tinj,64670,175,Benkovac,175,13,Zadarska,13
64688,Tinjan,64688,4537,Tinjan,4537,18,Istarska,18
64696,Tisanić Jarek,64696,5193,Zabok,5193,2,Krapinsko-zagorska,2
64700,Tisno,64700,4545,Tisno,4545,15,Šibensko-kninska,15
64718,Tisovac,64718,3182,Pakrac,3182,11,Požeško-slavonska,11
64726,Tisovac,64726,4189,Staro Petrovo Selo,4189,12,Brodsko-posavska,12
64734,Tisovac Žumberački,64734,3808,Samobor,3808,1,Zagrebačka,1
64742,Tišina Erdedska,64742,2593,Martinska Ves,2593,3,Sisačko-moslavačka,3
64769,Tišina Kaptolska,64769,2593,Martinska Ves,2593,3,Sisačko-moslavačka,3
64777,Tiškovac Lički,64777,1317,Gračac,1317,13,Zadarska,13
64793,Tkalci,64793,2119,Krapina,2119,2,Krapinsko-zagorska,2
64807,Tkalec Breznički,64807,361,Breznica,361,5,Varaždinska,5
64815,Tkon,64815,5754,Tkon,5754,13,Zadarska,13
64823,Tociljevac,64823,2879,Nova Rača,2879,7,Bjelovarsko-bilogorska,7
64831,Točak,64831,4006,Slunj,4006,4,Karlovačka,4
64840,Točak Perjasički,64840,78,Barilovići,78,4,Karlovačka,4
64858,Točionik,64858,5983,Dubrovačko Primorje,5983,19,Dubrovačko-neretvanska,19
64866,Tolić,64866,4677,Udbina,4677,9,Ličko-senjska,9
64874,Tomaš,64874,248,Bjelovar,248,7,Bjelovarsko-bilogorska,7
64882,Tomašanci,64882,1244,Gorjani,1244,14,Osječko-baranjska,14
64904,Tomaševci,64904,5401,Žumberak,5401,1,Zagrebačka,1
64912,Tomaševec,64912,1872,Klanjec,1872,2,Krapinsko-zagorska,2
64939,Tomaševec,64939,4294,Sveti Ivan Zelina,4294,1,Zagrebačka,1
64947,Tomaševec Biškupečki,64947,4383,Sveti Ilija,4383,5,Varaždinska,5
64955,Tomašica,64955,1198,Garešnica,1198,7,Bjelovarsko-bilogorska,7
64963,Tomašići,64963,1201,Generalski Stol,1201,4,Karlovačka,4
64971,Tomašnica,64971,3158,Ozalj,3158,4,Karlovačka,4
64980,Tomica,64980,3387,Podcrkavlje,3387,12,Brodsko-posavska,12
65005,Tomići,65005,5096,Vrbovsko,5096,8,Primorsko-goranska,8
65013,Tomingaj,65013,1317,Gračac,1317,13,Zadarska,13
65021,Tominovac,65021,2216,Kutjevo,2216,11,Požeško-slavonska,11
65030,Tomislavovac,65030,4197,Ston,4197,19,Dubrovačko-neretvanska,19
65048,Tomišići,65048,5312,Žminj,5312,18,Istarska,18
65056,Tompojevci,65056,4561,Tompojevci,4561,16,Vukovarsko-srijemska,16
65064,Tončići,65064,2810,Netretić,2810,4,Karlovačka,4
65072,Topid,65072,3689,Raša,3689,18,Istarska,18
65099,Toplice,65099,1694,Jastrebarsko,1694,1,Zagrebačka,1
76589,Toplice Sveti Martin,76589,4413,Sveti Martin Na Muri,4413,20,Međimurska,20
65102,Topličica,65102,418,Budinščina,418,2,Krapinsko-zagorska,2
65129,Topličica,65129,2895,Novi Marof,2895,5,Varaždinska,5
65137,Topoline,65137,2054,Koška,2054,14,Osječko-baranjska,14
65200,Topolje,65200,914,Draž,914,14,Osječko-baranjska,14
65218,Topolje,65218,1589,Ivanić-Grad,1589,1,Zagrebačka,1
65145,Topolo,65145,5983,Dubrovačko Primorje,5983,19,Dubrovačko-neretvanska,19
65153,Topolovac,65153,3913,Sisak,3913,3,Sisačko-moslavačka,3
65161,Topolovec,65161,5088,Vrbovec,5088,1,Zagrebačka,1
65170,Topolovec Pisarovinski,65170,3310,Pisarovina,3310,1,Zagrebačka,1
65188,Topolovica,65188,4804,Veliki Grđevac,4804,7,Bjelovarsko-bilogorska,7
65196,Topolovica,65196,5096,Vrbovsko,5096,8,Primorsko-goranska,8
65226,Topusko,65226,4570,Topusko,4570,3,Sisačko-moslavačka,3
65234,Toranj,65234,3182,Pakrac,3182,11,Požeško-slavonska,11
65242,Toranj,65242,4758,Velika,4758,11,Požeško-slavonska,11
65269,Torčec,65269,965,Drnje,965,6,Koprivničko-križevačka,6
65277,Tordinci,65277,4588,Tordinci,4588,16,Vukovarsko-srijemska,16
65285,Torjanci,65285,3255,Petlovac,3255,14,Osječko-baranjska,14
65293,Totovec,65293,604,Čakovec,604,20,Međimurska,20
65307,Tounj,65307,5576,Tounj,5576,4,Karlovačka,4
65315,Tovarnik,65315,4596,Tovarnik,4596,16,Vukovarsko-srijemska,16
65323,Trakošćan,65323,124,Bednja,124,5,Varaždinska,5
65331,Trapari,65331,3344,Pleternica,3344,11,Požeško-slavonska,11
65340,Trbounje,65340,957,Drniš,957,15,Šibensko-kninska,15
65374,Trebež,65374,1686,Jasenovac,1686,3,Sisačko-moslavačka,3
65382,Trebovec,65382,1589,Ivanić-Grad,1589,1,Zagrebačka,1
65404,Treglava,65404,1392,Grubišno Polje,1392,7,Bjelovarsko-bilogorska,7
65412,Trema,65412,4391,Sveti Ivan Žabno,4391,6,Koprivničko-križevačka,6
65439,Tremušnjak,65439,3280,Petrinja,3280,3,Sisačko-moslavačka,3
65447,Trenkovo,65447,4758,Velika,4758,11,Požeško-slavonska,11
65455,Trepča,65455,5100,Gvozd,5100,3,Sisačko-moslavačka,3
65463,Trešćerovac,65463,3158,Ozalj,3158,4,Karlovačka,4
65471,Treštanovci,65471,1643,Jakšić,1643,11,Požeško-slavonska,11
65480,Trg,65480,3158,Ozalj,3158,4,Karlovačka,4
65498,Trget,65498,3689,Raša,3689,18,Istarska,18
65501,Trgetari,65501,3689,Raša,3689,18,Istarska,18
65510,Trgovi,65510,1023,Dvor,1023,3,Sisačko-moslavačka,3
65528,Trgovišće,65528,1465,Hrašćina,1465,2,Krapinsko-zagorska,2
65536,Tribalj,65536,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
65544,Tribalj Gornji,65544,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
65552,Triban,65552,426,Buje,426,18,Istarska,18
65579,Tribanj,65579,4162,Starigrad,4162,13,Zadarska,13
65587,Tribulje,65587,744,Dobrinj,744,8,Primorsko-goranska,8
65595,Tribunj,65595,5002,Vodice,5002,15,Šibensko-kninska,15
65609,Trilj,65609,4600,Trilj,4600,17,Splitsko-dalmatinska,17
65617,Trinajstići,65617,1805,Kastav,1805,8,Primorsko-goranska,8
76368,Tripari,76368,4979,Višnjan,4979,18,Istarska,18
65625,Trn,65625,3999,Slivno,3999,19,Dubrovačko-neretvanska,19
65633,Trnakovac,65633,2992,Okučani,2992,12,Brodsko-posavska,12
65641,Trnava,65641,1279,Gornji Bogićevci,1279,12,Brodsko-posavska,12
65650,Trnava,65650,4618,Trnava,4618,14,Osječko-baranjska,14
65668,Trnava Cabunska,65668,4243,Suhopolje,4243,10,Virovitičko-podravska,10
65676,Trnavac,65676,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
65684,Trnbusi,65684,3000,Omiš,3000,17,Splitsko-dalmatinska,17
65838,Trnjani,65838,1180,Garčin,1180,12,Brodsko-posavska,12
65846,Trnjanski Kuti,65846,3034,Oprisavci,3034,12,Brodsko-posavska,12
65854,Trnje,65854,5410,Velika Gorica,5410,1,Zagrebačka,1
65692,Trnova,65692,5983,Dubrovačko Primorje,5983,19,Dubrovačko-neretvanska,19
65706,Trnovac,65706,1309,Gospić,1309,9,Ličko-senjska,9
65714,Trnovac,65714,4758,Velika,4758,11,Požeško-slavonska,11
65722,Trnovac Glinski,65722,1210,Glina,1210,3,Sisačko-moslavačka,3
65749,Trnovac Sokolovački,65749,4057,Sokolovac,4057,6,Koprivničko-križevačka,6
65757,Trnovec,65757,2798,Nedelišće,2798,20,Međimurska,20
65765,Trnovec,65765,4626,Trnovec Bartolovečki,4626,5,Varaždinska,5
65773,Trnovec Desinićki,65773,701,Desinić,701,2,Krapinsko-zagorska,2
65781,Trnovi,65781,493,Cetingrad,493,4,Karlovačka,4
65790,Trnovica,65790,5983,Dubrovačko Primorje,5983,19,Dubrovačko-neretvanska,19
65803,Trnovica,65803,1708,Jelenje,1708,8,Primorsko-goranska,8
65811,Trnovitički Popovac,65811,1198,Garešnica,1198,7,Bjelovarsko-bilogorska,7
65820,Trnovo,65820,1201,Generalski Stol,1201,4,Karlovačka,4
65862,Trogir,65862,4634,Trogir,4634,17,Splitsko-dalmatinska,17
65889,Trojeglava,65889,710,Dežanovac,710,7,Bjelovarsko-bilogorska,7
65897,Trojstveni Markovac,65897,248,Bjelovar,248,7,Bjelovarsko-bilogorska,7
65919,Trojvrh,65919,1724,Josipdol,1724,4,Karlovačka,4
65927,Trolokve,65927,5894,Prgomet,5894,17,Splitsko-dalmatinska,17
65935,Trombal,65935,4987,Vižinada,4987,18,Istarska,18
65943,Tropeti,65943,558,Čabar,558,8,Primorsko-goranska,8
65951,Trošmarija,65951,2976,Ogulin,2976,4,Karlovačka,4
65960,Trpanj,65960,6017,Trpanj,6017,19,Dubrovačko-neretvanska,19
65978,Trpinja,65978,4642,Trpinja,4642,16,Vukovarsko-srijemska,16
65986,Trstenik,65986,2232,Lanišće,2232,18,Istarska,18
65994,Trstenik,65994,3085,Orebić,3085,19,Dubrovačko-neretvanska,19
66001,Trstenik Nartski,66001,3760,Rugvica,3760,1,Zagrebačka,1
66010,Trstenik Pušćanski,66010,5398,Marija Gorica,5398,1,Zagrebačka,1
66028,Trsteno,66028,981,Dubrovnik,981,19,Dubrovačko-neretvanska,19
66036,Trsteno,66036,4669,Tuhelj,4669,2,Krapinsko-zagorska,2
66044,Tršće,66044,558,Čabar,558,8,Primorsko-goranska,8
66052,Trški Lazi,66052,3930,Skrad,3930,8,Primorsko-goranska,8
66079,Trški Vrh,66079,2119,Krapina,2119,2,Krapinsko-zagorska,2
66087,Trtnik Glinski,66087,1210,Glina,1210,3,Sisačko-moslavačka,3
66095,Trupinjak,66095,2160,Krnjak,2160,4,Karlovačka,4
66109,Trviž,66109,3212,Pazin,3212,18,Istarska,18
66117,Tržić,66117,1902,Klinča Sela,1902,1,Zagrebačka,1
66125,Tržić Primišljanski,66125,4006,Slunj,4006,4,Karlovačka,4
66133,Tržić Tounjski,66133,5576,Tounj,5576,4,Karlovačka,4
66141,Tučenik,66141,1350,Gradec,1350,1,Zagrebačka,1
66150,Tučepi,66150,5932,Tučepi,5932,17,Splitsko-dalmatinska,17
66168,Tugare,66168,3000,Omiš,3000,17,Splitsko-dalmatinska,17
66176,Tugonica,66176,2569,Marija Bistrica,2569,2,Krapinsko-zagorska,2
66184,Tuhelj,66184,4669,Tuhelj,4669,2,Krapinsko-zagorska,2
66192,Tuheljske Toplice,66192,4669,Tuhelj,4669,2,Krapinsko-zagorska,2
66206,Tuhovec,66206,4731,Varaždinske Toplice,4731,5,Varaždinska,5
66214,Tuk,66214,3751,Rovišće,3751,7,Bjelovarsko-bilogorska,7
75841,Tuk,75841,3786,Saborsko,3786,4,Karlovačka,4
66222,Tuk,66222,5096,Vrbovsko,5096,8,Primorsko-goranska,8
66249,Tuk Bjelopoljski,66249,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
66257,Tuk Mrkopaljski,66257,2755,Mrkopalj,2755,8,Primorsko-goranska,8
66265,Tuk Vojni,66265,2755,Mrkopalj,2755,8,Primorsko-goranska,8
66273,Tuliševica,66273,2429,Lovran,2429,8,Primorsko-goranska,8
66281,Tulnik,66281,3344,Pleternica,3344,11,Požeško-slavonska,11
66290,Tupčina,66290,5401,Žumberak,5401,1,Zagrebačka,1
66303,Tupkovec,66303,6041,Gornji Mihaljevec,6041,20,Međimurska,20
66311,Tupljak,66311,3301,Pićan,3301,18,Istarska,18
66338,Turanj,66338,4286,Sveti Filip I Jakov,4286,13,Zadarska,13
66320,Turanovac,66320,2453,Lukač,2453,10,Virovitičko-podravska,10
66346,Turčenica,66346,1210,Glina,1210,3,Sisačko-moslavačka,3
66354,Turčević Polje,66354,1392,Grubišno Polje,1392,7,Bjelovarsko-bilogorska,7
66362,Turčić,66362,2534,Malinska-Dubašnica,2534,8,Primorsko-goranska,8
66389,Turčin,66389,1295,Gornji Kneginec,1295,5,Varaždinska,5
66397,Turčišće,66397,752,Domašinec,752,20,Međimurska,20
66419,Turjaci,66419,3891,Sinj,3891,17,Splitsko-dalmatinska,17
66427,Turjanski,66427,5126,Vrhovine,5126,9,Ličko-senjska,9
66435,Turke,66435,698,Delnice,698,8,Primorsko-goranska,8
66443,Turkovčina,66443,5509,Bedenica,5509,1,Zagrebačka,1
66451,Turkovići Ogulinski,66451,2976,Ogulin,2976,4,Karlovačka,4
66460,Turnašica,66460,3328,Pitomača,3328,10,Virovitičko-podravska,10
66478,Turnić,66478,3514,Požega,3514,11,Požeško-slavonska,11
66486,Turnišće,66486,2003,Konjščina,2003,2,Krapinsko-zagorska,2
66494,Turnišće Desinićko,66494,701,Desinić,701,2,Krapinsko-zagorska,2
66508,Turnišće Klanječko,66508,4812,Veliko Trgovišće,4812,2,Krapinsko-zagorska,2
66516,Turnovo,66516,701,Desinić,701,2,Krapinsko-zagorska,2
66524,Turopolje,66524,5410,Velika Gorica,5410,1,Zagrebačka,1
66532,Tusti Vrh,66532,3930,Skrad,3930,8,Primorsko-goranska,8
66559,Tušilović,66559,1791,Karlovac,1791,4,Karlovačka,4
66567,Tuškani,66567,1791,Karlovac,1791,4,Karlovačka,4
66575,Tuštevac,66575,3999,Slivno,3999,19,Dubrovačko-neretvanska,19
66583,Tužno,66583,4847,Vidovec,4847,5,Varaždinska,5
66591,Tvrda Reka,66591,1767,Kapela,1767,7,Bjelovarsko-bilogorska,7
66605,Tvrđavica,66605,3123,Osijek,3123,14,Osječko-baranjska,14
66613,Uble,66613,2267,Lastovo,2267,19,Dubrovačko-neretvanska,19
66621,Udbina,66621,4677,Udbina,4677,9,Ličko-senjska,9
66630,Udbinja,66630,1791,Karlovac,1791,4,Karlovačka,4
66648,Udetin,66648,1023,Dvor,1023,3,Sisačko-moslavačka,3
66656,Udovičić,66656,3140,Otok,3140,17,Splitsko-dalmatinska,17
66664,Ugarci,66664,3514,Požega,3514,11,Požeško-slavonska,11
66672,Ugljan,66672,3549,Preko,3549,13,Zadarska,13
66699,Ugljane,66699,4600,Trilj,4600,17,Splitsko-dalmatinska,17
66702,Uglješ,66702,663,Darda,663,14,Osječko-baranjska,14
66729,Ugrini,66729,434,Buzet,434,18,Istarska,18
66737,Ugrini,66737,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
66745,Uljanički Brijeg,66745,1198,Garešnica,1198,7,Bjelovarsko-bilogorska,7
66753,Uljanik,66753,1198,Garešnica,1198,7,Bjelovarsko-bilogorska,7
66761,Umag,66761,4685,Umag,4685,18,Istarska,18
66770,Umčani,66770,5118,Vrgorac,5118,17,Splitsko-dalmatinska,17
66788,Umetić,66788,833,Donji Kukuruzari,833,3,Sisačko-moslavačka,3
66796,Umljanović,66796,3778,Ružić,3778,15,Šibensko-kninska,15
66800,Umol,66800,302,Bosiljevo,302,4,Karlovačka,4
66818,Unčani,66818,1023,Dvor,1023,3,Sisačko-moslavačka,3
66826,Unešić,66826,4693,Unešić,4693,15,Šibensko-kninska,15
66834,Unije,66834,2526,Mali Lošinj,2526,8,Primorsko-goranska,8
75671,Urinj,75671,5380,Kostrena,5380,8,Primorsko-goranska,8
66842,Uskoci,66842,4120,Stara Gradiška,4120,12,Brodsko-posavska,12
66869,Uskoplje,66869,1988,Konavle,1988,19,Dubrovačko-neretvanska,19
66877,Ustrine,66877,2526,Mali Lošinj,2526,8,Primorsko-goranska,8
66885,Uštica,66885,1686,Jasenovac,1686,3,Sisačko-moslavačka,3
66893,Utinja,66893,1791,Karlovac,1791,4,Karlovačka,4
66907,Utinja Vrelo,66907,5037,Vojnić,5037,4,Karlovačka,4
66915,Utiskani,66915,1619,Ivanska,1619,7,Bjelovarsko-bilogorska,7
66923,Utolica,66923,1503,Hrvatska Kostajnica,1503,3,Sisačko-moslavačka,3
66931,Uzdolje,66931,3107,Orlić,3107,15,Šibensko-kninska,15
66940,Vabriga,66940,3484,Poreč,3484,18,Istarska,18
